BytesProcessados,L_Barra_Janela,L_Barra_Acumulado,L_Barra_Teorico,H_0,H_1,H_2,H_3,H_4,SmoothedBPS,BitsNaJanela,ThresholdBPS,ResetFlag,ResetCount
805000,0.744,0.761471,0.761472,2.42926,1.9466,1.33462,0.971891,0.657654,0.684119,3720,0.987684,0,0
810000,0.7488,0.761393,0.761398,2.42926,1.9466,1.33462,0.971891,0.657654,0.703523,3744,1.02618,0,0
815000,0.7248,0.761168,0.761173,2.42926,1.9466,1.33462,0.971891,0.657654,0.709906,3624,1.05528,0,0
820000,0.784,0.761307,0.76131,2.42926,1.9466,1.33462,0.971891,0.657654,0.732134,3920,1.06486,0,0
825000,0.776,0.761396,0.761406,2.42926,1.9466,1.33462,0.971891,0.657654,0.745294,3880,1.0982,0,0
830000,0.6832,0.760925,0.760935,2.42926,1.9466,1.33462,0.971891,0.657654,0.726666,3416,1.11794,0,0
835000,0.6784,0.760431,0.760439,2.42926,1.9466,1.33462,0.971891,0.657654,0.712186,3392,1.09,0,0
840000,0.5856,0.75939,0.759393,2.42926,1.9466,1.33462,0.971891,0.657654,0.67421,2928,1.06828,0,0
845000,0.6752,0.758892,0.758899,2.42926,1.9466,1.33462,0.971891,0.657654,0.674507,3376,1.01132,0,0
850000,0.5344,0.757572,0.757575,2.42926,1.9466,1.33462,0.971891,0.657654,0.632475,2672,1.01176,0,0
855000,0.8208,0.757942,0.757954,2.42926,1.9466,1.33462,0.971891,0.657654,0.688973,4104,0.948713,0,0
860000,0.888,0.758698,0.758698,2.42926,1.9466,1.33462,0.971891,0.657654,0.748681,4440,1.03346,0,0
865000,0.8096,0.758992,0.758994,2.42926,1.9466,1.33462,0.971891,0.657654,0.766957,4048,1.12302,0,0
870000,0.816,0.75932,0.759333,2.42926,1.9466,1.33462,0.971891,0.657654,0.78167,4080,1.15043,0,0
875000,0.7968,0.759534,0.759539,2.42926,1.9466,1.33462,0.971891,0.657654,0.786209,3984,1.1725,0,0
880000,0.7744,0.759618,0.759621,2.42926,1.9466,1.33462,0.971891,0.657654,0.782666,3872,1.17931,0,0
885000,0.7552,0.759593,0.759596,2.42926,1.9466,1.33462,0.971891,0.657654,0.774426,3776,1.174,0,0
890000,0.7296,0.759425,0.759434,2.42926,1.9466,1.33462,0.971891,0.657654,0.760978,3648,1.16164,0,0
895000,0.7536,0.759392,0.759396,2.42926,1.9466,1.33462,0.971891,0.657654,0.758765,3768,1.14147,0,0
900000,0.856,0.759929,0.759941,2.42926,1.9466,1.33462,0.971891,0.657654,0.787935,4280,1.13815,0,0
905000,0.8352,0.760345,0.760352,2.42926,1.9466,1.33462,0.971891,0.657654,0.802115,4176,1.1819,0,0
910000,0.9184,0.761213,0.761222,2.42926,1.9466,1.33462,0.971891,0.657654,0.837,4592,1.20317,0,0
915000,0.8496,0.761696,0.761706,2.42926,1.9466,1.33462,0.971891,0.657654,0.84078,4248,1.2555,0,0
920000,0.7792,0.761791,0.761802,2.42926,1.9466,1.33462,0.971891,0.657654,0.822306,3896,1.26117,0,0
925000,0.8288,0.762154,0.762164,2.42926,1.9466,1.33462,0.971891,0.657654,0.824254,4144,1.23346,0,0
930000,0.8224,0.762477,0.762487,2.42926,1.9466,1.33462,0.971891,0.657654,0.823698,4112,1.23638,0,0
935000,0.6816,0.762045,0.762051,2.42926,1.9466,1.33462,0.971891,0.657654,0.781069,3408,1.23555,0,0
940000,0.92,0.762885,0.762887,2.42926,1.9466,1.33462,0.971891,0.657654,0.822748,4600,1.1716,0,0
945000,0.8592,0.763395,0.763403,2.42926,1.9466,1.33462,0.971891,0.657654,0.833684,4296,1.23412,0,0
950000,0.8816,0.764017,0.764022,2.42926,1.9466,1.33462,0.971891,0.657654,0.848059,4408,1.25053,0,0
955000,1,0.765252,0.765262,2.42926,1.9466,1.33462,0.971891,0.657654,0.893641,5000,1.27209,0,0
960000,0.8608,0.76575,0.765754,2.42926,1.9466,1.33462,0.971891,0.657654,0.883789,4304,1.34046,0,0
965000,0.7936,0.765894,0.765899,2.42926,1.9466,1.33462,0.971891,0.657654,0.856732,3968,1.32568,0,0
970000,0.8064,0.766103,0.76611,2.42926,1.9466,1.33462,0.971891,0.657654,0.841632,4032,1.2851,0,0
975000,0.7792,0.76617,0.766172,2.42926,1.9466,1.33462,0.971891,0.657654,0.822903,3896,1.26245,0,0
980000,0.8,0.766343,0.766348,2.42926,1.9466,1.33462,0.971891,0.657654,0.816032,4000,1.23435,0,0
985000,0.736,0.766189,0.766197,2.42926,1.9466,1.33462,0.971891,0.657654,0.792022,3680,1.22405,0,0
990000,0.76,0.766158,0.76616,2.42926,1.9466,1.33462,0.971891,0.657654,0.782416,3800,1.18803,0,0
995000,0.7424,0.766038,0.766054,2.42926,1.9466,1.33462,0.971891,0.657654,0.770411,3712,1.17362,0,0
1000000,0.6416,0.765416,0.765425,2.42926,1.9466,1.33462,0.971891,0.657654,0.731768,3208,1.15562,0,0
1005000,0.6976,0.765079,0.765086,2.42926,1.9466,1.33462,0.971891,0.657654,0.721517,3488,1.09765,0,0
1010000,0.6704,0.76461,0.76462,2.42926,1.9466,1.33462,0.971891,0.657654,0.706182,3352,1.08228,0,0
1015000,0.8048,0.764808,0.76481,2.42926,1.9466,1.33462,0.971891,0.657654,0.735768,4024,1.05927,0,0
1020000,0.9376,0.765655,0.76566,2.42926,1.9466,1.33462,0.971891,0.657654,0.796317,4688,1.10365,0,0
1025000,0.7088,0.765378,0.76538,2.42926,1.9466,1.33462,0.971891,0.657654,0.770062,3544,1.19448,0,0
1030000,0.7248,0.765181,0.765184,2.42926,1.9466,1.33462,0.971891,0.657654,0.756483,3624,1.15509,0,0
1035000,0.7152,0.764939,0.76494,2.42926,1.9466,1.33462,0.971891,0.657654,0.744098,3576,1.13473,0,0
1040000,0.768,0.764954,0.764959,2.42926,1.9466,1.33462,0.971891,0.657654,0.751269,3840,1.11615,0,0
1045000,0.824,0.765236,0.76524,2.42926,1.9466,1.33462,0.971891,0.657654,0.773088,4120,1.1269,0,0
1050000,1.064,0.766659,0.766659,2.42926,1.9466,1.33462,0.971891,0.657654,0.860362,5320,1.15963,0,0
1055000,0.8288,0.766954,0.76696,2.42926,1.9466,1.33462,0.971891,0.657654,0.850893,4144,1.29054,0,0
1060000,0.9968,0.768038,0.768045,2.42926,1.9466,1.33462,0.971891,0.657654,0.894665,4984,1.27634,0,0
1065000,0.8048,0.76821,0.768218,2.42926,1.9466,1.33462,0.971891,0.657654,0.867706,4024,1.342,0,0
1070000,1.0032,0.769308,0.769312,2.42926,1.9466,1.33462,0.971891,0.657654,0.908354,5016,1.30156,0,0
1075000,0.832,0.7696,0.769606,2.42926,1.9466,1.33462,0.971891,0.657654,0.885448,4160,1.36253,0,0
1080000,0.9696,0.770526,0.770531,2.42926,1.9466,1.33462,0.971891,0.657654,0.910693,4848,1.32817,0,0
1085000,0.7888,0.77061,0.770613,2.42926,1.9466,1.33462,0.971891,0.657654,0.874125,3944,1.36604,0,0
1090000,0.9616,0.771486,0.771494,2.42926,1.9466,1.33462,0.971891,0.657654,0.900368,4808,1.31119,0,0
